5350,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5351,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5352,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5353,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5354,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5355,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5356,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5357,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5358,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5359,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5360,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5361,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5362,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5363,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5364,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5365,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5366,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5367,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5368,-6e-05,0,-4e-05,7e-05,0.0001,0.00011,0,-0.00028,2,14
5369,0.00011,-2e-05,-0.0001,0.00114,3e-05,9e-05,0.00019,0.00016,2,14
5370,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5371,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5372,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5373,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5374,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5375,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5376,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5377,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5378,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5379,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5380,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5381,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5382,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5383,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5384,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5385,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5386,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5388,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5389,0,-1e-05,0.0001,0.00016,3e-05,-0.0001,-7e-05,1e-05,2,14
5390,-0.00013,-2e-05,-0.00014,-0.00051,3e-05,-0.00011,-5e-05,-5e-05,2,14
5391,3e-05,-6e-05,-4e-05,5e-05,-2e-05,-0.00012,-0.00014,0.0002,2,14
