5265,-0.00049,-8e-05,-9e-05,-0.00015,-9e-05,-0.0002,0.00082,-0.00023,2,21
5266,-0.00049,-8e-05,-9e-05,-0.00015,-9e-05,-0.0002,0.00082,-0.00023,2,21
5267,-0.00049,-8e-05,-9e-05,-0.00015,-9e-05,-0.0002,0.00082,-0.00023,2,21
5268,-0.00049,-8e-05,-9e-05,-0.00015,-9e-05,-0.0002,0.00082,-0.00023,2,21
5269,-0.00049,-8e-05,-9e-05,-0.00015,-9e-05,-0.0002,0.00082,-0.00023,2,21
5270,-0.00049,-8e-05,-9e-05,-0.00015,-9e-05,-0.0002,0.00082,-0.00023,2,21
5271,-0.00049,-8e-05,-9e-05,-0.00015,-9e-05,-0.0002,0.00082,-0.00023,2,21
5272,0.00049,0.00018,0.00055,0.00097,-0.00038,-0.00045,-0.00128,-0.00036,2,21
5273,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5274,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5275,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5276,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5277,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5278,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5279,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5280,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5281,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5282,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5283,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5284,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5285,0.00012,-6e-05,-0.00038,-0.00104,0.00029,-2e-05,-0.00072,0.00015,2,21
5287,-0.00069,-6e-05,0.00024,0.00024,0.0002,0.00082,0.00105,0.00025,2,21
5289,0.00014,0.00019,3e-05,0.00029,0.00023,7e-05,0.00119,-0.00077,2,21
5290,0.00014,0.00019,3e-05,0.00029,0.00023,7e-05,0.00119,-0.00077,2,21
5291,0.00014,0.00019,3e-05,0.00029,0.00023,7e-05,0.00119,-0.00077,2,21
5292,0.00014,0.00019,3e-05,0.00029,0.00023,7e-05,0.00119,-0.00077,2,21
5293,0.00014,0.00019,3e-05,0.00029,0.00023,7e-05,0.00119,-0.00077,2,21
5294,0.00014,0.00019,3e-05,0.00029,0.00023,7e-05,0.00119,-0.00077,2,21
5295,0.00014,0.00019,3e-05,0.00029,0.00023,7e-05,0.00119,-0.00077,2,21
5296,0.00014,0.00019,3e-05,0.00029,0.00023,7e-05,0.00119,-0.00077,2,21
